id,BIO_anno,class
1433,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1434,B-BANK I-BANK O B-BANK I-BANK,0
1435,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,0
1436,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,0
1437,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
1438,O O O O O O O O,0
1439,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,0
1440,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1441,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1442,B-BANK I-BANK O O O O O O O O O O B-COMMENTS_ADJ,0
1443,O O B-BANK I-BANK O O O O O O,0
1444,B-COMMENTS_N I-COMMENTS_N O O,0
1445,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O O O O,0
1446,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1447,O O O O O O B-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,0
1448,O O O B-BANK I-BANK O O O O O,0
1449,O O O O B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT,0
1450,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,0
1451,O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O,0
1452,O O O O O O O O O O O O O O O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1453,O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,0
1454,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
1455,O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1456,O B-COMMENTS_N I-COMMENTS_N O O O O O,0
1457,O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
1458,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT O,0
1459,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1460,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,0
1461,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1462,O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,0
1463,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,0
1464,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O I-COMMENTS_ADJ,0
1465,O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O,0
1466,O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O,0
1467,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,0
1468,B-BANK I-BANK O O B-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O O O,0
1469,O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O,0
1470,O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
1471,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1472,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT,0
1473,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O,0
1474,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
1475,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O,0
1476,B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O,0
1477,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1478,O O O I-COMMENTS_ADJ B-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
1479,B-BANK I-BANK O O O O O O,0
1480,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1481,O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
1482,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1483,O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT O O O O O O O O O,0
1484,O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ,0
1485,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
1486,O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O,0
1487,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
1488,O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O,0
1489,O O O O O O O O O O O B-PRODUCT I-PRODUCT O O,0
1490,O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O,0
1491,B-BANK I-BANK O O B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,0
1492,O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
1493,O O O O O O O O O O O O O O B-COMMENTS_ADJ O,0
1494,O O O O O O O O O,0
1495,O O O O O O O O O O O O O O O O O,0
1496,O O O O O O O O O O O O O O O O O O O,0
1497,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
1498,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,0
1499,O O O O O B-BANK I-BANK I-BANK I-BANK O O O O,0
1500,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1501,B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_ADJ O O,0
1502,O O O O O O O B-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ,0
1503,O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O,0
1504,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1505,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N,0
1506,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,0
1507,O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1508,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1509,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
1510,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O,0
1511,O O O O O O O O O O O O O O O,0
1512,B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O,0
1513,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,0
1514,O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1515,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT,0
1516,O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1517,O O O O O B-COMMENTS_N I-COMMENTS_N,0
1518,B-COMMENTS_N I-COMMENTS_N O O O,0
1519,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1520,O O B-COMMENTS_ADJ O O O O O O O O,0
1521,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O,0
1522,O O B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
1523,O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
1524,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1525,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1526,O O B-COMMENTS_N I-COMMENTS_N O,0
1527,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O,0
1528,O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O,0
1529,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1530,O O O O B-COMMENTS_ADJ O O O O O O,0
1531,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1532,B-PRODUCT I-PRODUCT O O,0
1533,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O O O O,0
1534,O O B-COMMENTS_N I-COMMENTS_N O O O O,0
1535,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
1536,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,0
1537,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,0
1538,O O O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1539,O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,0
1540,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1541,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1542,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
1543,O O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
1544,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,0
1545,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,0
1546,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
1547,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1548,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O,0
1549,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1550,O O O O O O B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,0
1551,O O O O O O O O O O O O,0
1552,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1553,B-PRODUCT I-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,0
1554,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
1555,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
1556,O O O O O B-BANK I-BANK O O O O O O O B-PRODUCT I-PRODUCT,0
1557,O O O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O B-BANK I-BANK O B-COMMENTS_ADJ O O O O B-BANK I-BANK O O,0
1558,O O O O O O O O O O O O O O O O O O,0
1559,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,0
1560,O O O O O O B-PRODUCT I-PRODUCT O O O O,0
1561,O O O O O O O O O O O O O O O O O O,0
1562,O O O O O O O O O O O B-BANK I-BANK O O O O O O O,0
1563,B-BANK I-BANK O O O O O O O O O O,0
1564,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
1565,O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O O O O O O O O O O O O O O,0
1566,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1567,O O O O O O O O,0
1568,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
1569,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O,0
1570,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
1571,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,0
1572,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
1573,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ O O,0
1574,O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1575,B-BANK I-BANK O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O,0
1576,O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT,0
1577,O B-BANK I-BANK O O O O O O O O O O O O O O,0
1578,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
1579,O O O O O O O O O O O O O,0
1580,O O O B-PRODUCT I-PRODUCT O,0
1581,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
1582,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1583,O O O O O O O O O O O O O O O O O O O O O O O,0
1584,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O,0
1585,O O O O O O O O O O O O O O O O O,0
1586,O O B-COMMENTS_N I-COMMENTS_N O,0
1587,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1588,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O,0
1589,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O,0
1590,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
1591,O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1592,O O O O B-BANK I-BANK O O O O O,0
1593,B-BANK I-BANK O O O O O O O O O O O O O O,0
1594,O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT O,0
1595,O O O O O O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
1596,O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
1597,B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O,0
1598,O O O O O O O O O B-COMMENTS_ADJ,0
1599,O O O O O O O O O O B-BANK I-BANK,0
1600,O O O O O O O O O O O O O O O B-BANK I-BANK O,0
1601,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,0
1602,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
1603,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,0
1604,O O B-BANK I-BANK O O O,0
1605,O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1606,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1607,O O I-COMMENTS_N I-COMMENTS_N O O O O O O O,0
1608,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O,0
1609,O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
1610,B-BANK I-BANK O O B-BANK I-BANK O O O B-BANK I-BANK O O O B-BANK I-BANK O O O,0
1611,B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N,0
1612,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O,0
1613,O O B-BANK I-BANK I-BANK I-BANK B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,0
1614,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O I-COMMENTS_ADJ O O,0
1615,O O O O O O O O O O,0
1616,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1617,O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1618,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O,0
1619,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O,0
1620,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1621,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1622,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O,0
1623,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1624,O O O O O O O O O O O O O O O O O O,0
1625,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
1626,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,0
1627,O O O O O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
1628,O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
1629,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
1630,B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
1631,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1632,B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,0
1633,B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O,0
1634,O O O O O O O O O O O O O,0
1635,O O O O O O O O O O O O O O O,0
1636,B-COMMENTS_N I-PRODUCT O O I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1637,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ O,0
1638,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O,0
1639,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1640,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1641,O O O O O O,0
1642,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O,0
1643,B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O,0
1644,B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-PRODUCT O,0
1645,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N,0
1646,O O O B-COMMENTS_N I-COMMENTS_N O O O O,0
1647,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O,0
1648,O O O B-COMMENTS_N I-COMMENTS_N O,0
1649,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1650,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
1651,B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O O O O O O O O,0
1652,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
1653,O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O,0
1654,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
1655,O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O B-BANK I-BANK O O B-PRODUCT I-PRODUCT O O O O O,0
1656,O O O O O O O O O O O O,0
1657,O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O,0
1658,B-BANK I-BANK O O O O O O O O O O O O,0
1659,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O,0
1660,O O O B-COMMENTS_ADJ O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O,0
1661,O O B-PRODUCT I-PRODUCT I-PRODUCT,0
1662,O O O O O O O O O B-PRODUCT I-PRODUCT,0
1663,O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
1664,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1665,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
1666,B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O I-COMMENTS_ADJ O O,0
1667,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,0
1668,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ,0
1669,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
1670,O O O O O O O O O O O O B-BANK I-BANK O O O O,0
1671,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT,0
1672,O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ,0
1673,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
1674,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
1675,O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
1676,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1677,O O O O O O B-COMMENTS_N O O O,0
1678,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O,0
1679,O O O O O O O,0
1680,O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O,0
1681,O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
1682,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT O O O O,0
1683,O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ,0
1684,B-BANK I-BANK O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N,0
1685,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,0
1686,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O,0
